ID_MEDICAMENTO,DESCRIPCION,Laboratorio,Condicion_Venta,PRECIO_UNITARIO,FechaCompra,FechaCaducidad,Porcentaje_Efectividad,INVENTARIO
1962,ALGAS MARINAS CON OLIVOS COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $59.743,18-02-2021,10-04-2027,87%,27
1963,AVENA SATIVA COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $69.772,29-10-2021,06-12-2025,82%,29
1964,CACTUS COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $80.993,06-04-2022,18-08-2026,84%,74
1965,CRATAEGUS COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $42.330,02-04-2022,15-11-2024,90%,12
1966,SIMILIA Nº 141,LABORATORIO HOCHSTETTER S.A.,Directa, $40.985,19-01-2020,13-05-2026,92%,57
1967,DIG HERBAL COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $34.137,31-07-2021,16-04-2027,86%,66
1968,ESCARAMUJO COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $24.800,28-09-2021,10-04-2027,86%,37
1969,FUCUS COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $87.325,22-09-2020,06-12-2025,90%,25
1970,MATICO COMPUESTO COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $56.418,10-11-2020,18-08-2026,90%,5
1971,MELISA COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $72.695,21-04-2020,15-11-2024,86%,39
1972,PASSIFLORA COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $16.352,11-06-2020,13-05-2026,91%,74
1973,PHYTOLACCA TM COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $18.243,09-06-2021,16-04-2027,85%,5
1974,SIMILIA Nº 142,LABORATORIO HOCHSTETTER S.A.,Directa, $89.997,29-03-2021,10-04-2027,90%,52
1975,QUERCUS COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $19.001,07-03-2021,06-12-2025,95%,23
1976,RUBIA TRICTORUM COMPUESTA COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $77.845,29-01-2022,18-08-2026,80%,77
1977,TARAXACUM COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $53.929,22-05-2020,15-11-2024,90%,31
1978,CALCIUM FLUORICUM D12 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $60.346,20-04-2022,13-05-2026,89%,30
1979,CALCIUM PHOSPHORICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $74.311,23-01-2022,16-04-2027,85%,51
1980,CALCIUM SULFURICUM D12 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $63.924,03-08-2020,10-04-2027,88%,26
1981,FERRUM PHOSPHORICUM D12 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $27.501,16-06-2020,06-12-2025,83%,51
1982,KALIUM MURIATICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $39.177,03-04-2020,18-08-2026,87%,2
1983,KALIUM PHOSPHORICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $84.057,23-12-2020,15-11-2024,89%,87
1984,KALIUM SULFURICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $72.175,26-04-2020,13-05-2026,82%,16
1985,SIMILIA Nº 143,LABORATORIO HOCHSTETTER S.A.,Directa, $55.605,20-02-2021,16-04-2027,91%,6
1986,MAGNESIUM PHOSPHORICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $76.175,02-08-2021,10-04-2027,100%,36
1987,NATRIUM MURIATICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $62.049,05-05-2022,06-12-2025,87%,47
1988,NATRIUM PHOSPHOSICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $21.194,03-06-2021,18-08-2026,96%,61
1989,NATRIUM SULFURICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $12.512,24-07-2021,15-11-2024,95%,53
1990,SILICEA D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $76.270,01-05-2022,13-05-2026,85%,60
1991,GLÓBULOS COMPLEJOS 108,KNOP LABORATORIOS S.A.,Directa, $74.256,15-11-2020,16-04-2027,93%,38
1992,GLÓBULOS COMPLEJOS 159,KNOP LABORATORIOS S.A.,Directa, $43.598,30-03-2021,10-04-2027,93%,5
1993,GLÓBULOS COMPLEJOS 140,KNOP LABORATORIOS S.A.,Directa, $12.705,21-04-2021,06-12-2025,91%,11
1994,GLÓBULOS COMPLEJOS 150,KNOP LABORATORIOS S.A.,Directa, $71.221,04-12-2020,18-08-2026,92%,16
1995,GLÓBULOS COMPLEJOS 106,KNOP LABORATORIOS S.A.,Directa, $75.677,09-07-2021,16-04-2027,85%,69
1996,SIMILIA Nº 144,LABORATORIO HOCHSTETTER S.A.,Directa, $33.590,06-12-2019,10-04-2027,90%,49
1997,GLÓBULOS COMPLEJOS 107,KNOP LABORATORIOS S.A.,Directa, $33.447,09-08-2021,06-12-2025,85%,56
1998,GLÓBULOS COMPLEJOS 123,KNOP LABORATORIOS S.A.,Directa, $15.942,19-11-2020,18-08-2026,98%,80
1999,GLÓBULOS COMPLEJOS 125,KNOP LABORATORIOS S.A.,Directa, $87.962,07-06-2021,15-11-2024,82%,29
2000,GLÓBULOS COMPLEJOS 153,KNOP LABORATORIOS S.A.,Directa, $73.473,18-03-2020,13-05-2026,93%,53
2001,GLÓBULOS COMPLEJOS 110,KNOP LABORATORIOS S.A.,Directa, $89.259,12-03-2022,16-04-2027,88%,61
2002,LUMBOPLEX COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $81.050,03-09-2021,10-04-2027,97%,70
2003,GLÓBULOS COMPLEJOS 118,KNOP LABORATORIOS S.A.,Directa, $52.060,01-01-2021,06-12-2025,96%,27
2004,GLÓBULOS COMPLEJOS 143,KNOP LABORATORIOS S.A.,Directa, $20.765,20-01-2022,18-08-2026,95%,70
2005,GLÓBULOS COMPLEJOS 104,KNOP LABORATORIOS S.A.,Directa, $43.093,25-07-2021,15-11-2024,88%,79
2006,GLÓBULOS COMPLEJOS 130,KNOP LABORATORIOS S.A.,Directa, $26.571,08-03-2021,13-05-2026,89%,84
2007,SIMILIA Nº 145,LABORATORIO HOCHSTETTER S.A.,Directa, $69.337,31-07-2020,16-04-2027,82%,36
2008,GLÓBULOS COMPLEJOS 119,KNOP LABORATORIOS S.A.,Directa, $27.327,27-03-2020,10-04-2027,93%,71
2009,GLÓBULOS COMPLEJOS 135,KNOP LABORATORIOS S.A.,Directa, $44.400,27-09-2020,06-12-2025,87%,36
2010,GLÓBULOS COMPLEJOS 122,KNOP LABORATORIOS S.A.,Directa, $27.848,12-02-2021,18-08-2026,80%,57
2011,GLÓBULOS COMPLEJOS 152,KNOP LABORATORIOS S.A.,Directa, $36.212,03-02-2020,15-11-2024,100%,19
2012,GLÓBULOS COMPLEJOS 117,KNOP LABORATORIOS S.A.,Directa, $24.199,07-01-2022,13-05-2026,80%,32
2013,GLÓBULOS COMPLEJOS 129,KNOP LABORATORIOS S.A.,Directa, $82.142,13-03-2020,16-04-2027,83%,55
2014,GLÓBULOS COMPLEJOS 151,KNOP LABORATORIOS S.A.,Directa, $83.097,14-12-2019,10-04-2027,84%,85
2015,GLÓBULOS COMPLEJOS 138,KNOP LABORATORIOS S.A.,Directa, $81.556,17-05-2020,06-12-2025,95%,51
2016,GLÓBULOS COMPLEJOS 149,KNOP LABORATORIOS S.A.,Directa, $40.580,15-04-2020,18-08-2026,87%,9
2017,GLÓBULOS COMPLEJOS 101,KNOP LABORATORIOS S.A.,Directa, $71.261,20-04-2021,15-11-2024,99%,82
2018,SIMILIA Nº 146,LABORATORIO HOCHSTETTER S.A.,Directa, $63.165,20-10-2021,13-05-2026,82%,54
2019,GLÓBULOS COMPLEJOS 126,KNOP LABORATORIOS S.A.,Directa, $52.668,22-03-2020,16-04-2027,84%,20
2020,GLÓBULOS COMPLEJOS 128,KNOP LABORATORIOS S.A.,Directa, $72.679,24-04-2022,10-04-2027,87%,33
2021,GLÓBULOS COMPLEJOS 115,KNOP LABORATORIOS S.A.,Directa, $13.932,23-04-2020,06-12-2025,96%,62
2022,GLÓBULOS COMPLEJOS 121,KNOP LABORATORIOS S.A.,Directa, $47.530,25-02-2021,18-08-2026,90%,11
2023,GLÓBULOS COMPLEJOS 133,KNOP LABORATORIOS S.A.,Directa, $44.864,16-09-2021,15-11-2024,80%,45
2024,GLÓBULOS COMPLEJOS 105,KNOP LABORATORIOS S.A.,Directa, $77.915,24-10-2020,13-05-2026,89%,81
2025,GLÓBULOS COMPLEJOS 156,KNOP LABORATORIOS S.A.,Directa, $52.358,28-09-2021,16-04-2027,86%,1
2026,GLÓBULOS COMPLEJOS 157,KNOP LABORATORIOS S.A.,Directa, $26.563,27-04-2020,10-04-2027,80%,95
2027,GLÓBULOS COMPLEJOS 146,KNOP LABORATORIOS S.A.,Directa, $71.264,27-01-2021,06-12-2025,85%,87
2028,SIMILIA N° 147,LABORATORIO HOCHSTETTER S.A.,Directa, $22.207,05-02-2022,18-08-2026,91%,3
2029,RINOPLEX COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $17.754,10-08-2021,15-11-2024,81%,9
2030,GLÓBULOS COMPLEJOS 114,KNOP LABORATORIOS S.A.,Directa, $58.658,13-07-2021,13-05-2026,98%,4
2031,GLÓBULOS COMPLEJOS 147,KNOP LABORATORIOS S.A.,Directa, $63.592,10-08-2020,16-04-2027,81%,72
2032,GLÓBULOS SIMPLES C1000,KNOP LABORATORIOS S.A.,Directa, $32.876,29-10-2020,10-04-2027,80%,38
2033,COFFEA COMPUESTO SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa, $20.553,02-10-2021,06-12-2025,81%,17
2034,HAMAMELIS COMPUESTO SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa, $71.772,05-08-2020,18-08-2026,100%,27
2035,IRIS VERS COMPUESTO SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa, $41.379,05-03-2021,15-11-2024,100%,62
2036,NATRIUM CHOLEINICUM COMPUESTO SOLUCIÓN ORAL  PARA GOTAS,KNOP LABORATORIOS S.A.,Directa, $86.924,28-04-2022,13-05-2026,92%,91
2037,SABAL SERRULATA COMPUESTO II SOLUCIÓN PARA GOTAS ORALES,FLAVIA WOLOSZYN Y CIA. LTDA.,Directa, $39.741,01-05-2022,16-04-2027,94%,96
2038,SILICEA COMPUESTA SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa, $52.515,14-12-2019,10-04-2027,99%,56
2039,SIMILIA Nº 148,LABORATORIO HOCHSTETTER S.A.,Directa, $86.141,18-03-2020,06-12-2025,91%,11
2040,LOBELIA COMPUESTA II SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Directa, $14.245,06-06-2021,18-08-2026,85%,59
2041,ALFALFA PASSIFLORA SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa, $74.655,22-03-2022,15-11-2024,95%,44
2042,CHINA COMPUESTA SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa, $51.870,04-05-2022,13-05-2026,99%,59
2043,GRAPHITES COMPUESTA SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa, $68.702,04-04-2021,16-04-2027,87%,81
2044,NUPHAR LUTEUM COMPUESTO SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Directa, $77.580,15-07-2021,10-04-2027,81%,66
2045,NUX VOMICA COMPUESTA SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa, $20.430,08-12-2019,06-12-2025,94%,84
2046,DAMIANA COMPUESTA SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Directa, $55.187,22-04-2020,18-08-2026,80%,29
2047,CINERARIA MARITIMA COMPUESTA SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Directa, $62.038,03-11-2020,15-11-2024,89%,57
2048,GLÓBULOS COMPLEJOS 109,KNOP LABORATORIOS S.A.,Directa, $85.766,18-04-2021,13-05-2026,91%,55
2049,GLÓBULOS COMPLEJOS 142,KNOP LABORATORIOS S.A.,Directa, $18.706,16-12-2019,16-04-2027,84%,95
2050,SIMILIA N° 149,LABORATORIO HOCHSTETTER S.A.,Directa, $75.097,13-01-2021,10-04-2027,95%,27
2051,GLÓBULOS COMPLEJOS 160,KNOP LABORATORIOS S.A.,Directa, $28.576,30-09-2021,06-12-2025,85%,10
2052,GLÓBULOS COMPLEJOS 141,KNOP LABORATORIOS S.A.,Directa, $24.150,08-12-2021,18-08-2026,82%,64
2053,GLÓBULOS COMPLEJOS 145,KNOP LABORATORIOS S.A.,Directa, $18.058,18-09-2021,15-11-2024,87%,48
2054,ALFALFA - PASSIFLORA IV SOLUCIÓN PARA GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa, $29.501,14-11-2020,13-05-2026,89%,85
2055,ALFALFA COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa, $20.103,13-01-2021,16-04-2027,85%,7
2056,SIMILIA Nº 150,LABORATORIO HOCHSTETTER S.A.,Directa, $25.765,27-03-2020,10-04-2027,92%,94
2057,ACIDIUM PHOSPORICUM COMPOSITUM SOLUCIÓN PARA GOTAS ORALES,Productos Farmacéuticos Heel Chile Ltda.,Directa, $54.044,31-03-2020,06-12-2025,81%,41
2058,CASTAÑO COMPUESTO SOLUCIÓN PARA GOTAS ORALES,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Directa, $22.820,01-04-2021,18-08-2026,94%,42
2059,CRATAEGUS COMPOSITUM SOLUCIÓN PARA GOTAS ORALES,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Directa, $10.010,15-05-2021,15-11-2024,87%,70
2060,IGNATIA COMPUESTA SOLUCIÓN PARA GOTAS ORALES,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Directa, $79.120,28-11-2020,13-05-2026,82%,81
2061,SIMILIA Nº 151,LABORATORIO HOCHSTETTER S.A.,Directa, $86.634,18-12-2021,16-04-2027,96%,74
2062,PASSIFLORA COMPUESTA SOLUCIÓN PARA GOTAS ORALES,Productos Farmacéuticos Heel Chile Ltda.,Directa, $77.180,15-01-2021,10-04-2027,86%,75
2063,BLATTA ORIENTALIS COMPUESTO SOLUCIÓN PARA GOTAS ORALES,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Directa, $71.802,22-08-2020,06-12-2025,96%,8
2064,FUCUS VESICULOSUS COMPUESTO SOLUCIÓN ORAL PARA GOTAS,DISTRIBUIDORA FARMACEUTICA S.A.,Directa, $13.265,20-02-2020,18-08-2026,93%,21
2065,SIMILIA N° 152,LABORATORIO HOCHSTETTER S.A.,Directa, $33.163,10-05-2020,15-11-2024,86%,64
2066,KLIMAKT - HEEL COMPRIMIDOS SUBLINGUALES,Productos Farmacéuticos Heel Chile Ltda.,Directa, $81.255,15-12-2020,13-05-2026,98%,92
2067,HORMEEL S SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa, $44.384,09-01-2022,16-04-2027,98%,33
2068,SPIGELON COMPRIMIDOS SUBLINGUALES,Productos Farmacéuticos Heel Chile Ltda.,Directa, $18.032,06-05-2021,10-04-2027,81%,4
2069,NERVO - HEEL N COMPRIMIDOS SUBLINGUALES,Productos Farmacéuticos Heel Chile Ltda.,Directa, $27.875,27-03-2020,06-12-2025,81%,31
2070,SIMILIA Nº 153,LABORATORIO HOCHSTETTER S.A.,Directa, $57.995,11-02-2022,18-08-2026,84%,9
2071,SPASCUPREEL COMPRIMIDOS SUBLINGUALES,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Directa, $43.831,22-02-2020,16-04-2027,82%,61
2072,CORYZALIA COMPRIMIDOS RECUBIERTOS,MASTER CARE S.A.,Directa, $47.103,03-09-2020,10-04-2027,85%,11
2073,GRAPHITES-HEELACCORD SOLUCIÓN ORAL PARA GOTAS,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Directa, $84.479,04-03-2020,06-12-2025,93%,81
2074,VIBURCOL SUPOSITORIOS INFANTILES,Productos Farmacéuticos Heel Chile Ltda.,Directa, $38.460,19-12-2019,18-08-2026,81%,83
2075,SIMILIA Nº 154,LABORATORIO HOCHSTETTER S.A.,Directa, $72.938,25-08-2020,15-11-2024,88%,88
2076,CEMIFUGA COMPUESTA SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa, $33.850,24-03-2022,13-05-2026,86%,41
2077,STRUMEEL FORTE NF SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa, $36.055,25-01-2021,16-04-2027,82%,59
2078,SELENIUM HEELACCORD SOLUCIÓN ORAL PARA GOTAS,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Directa, $27.523,26-10-2021,10-04-2027,95%,90
2079,SIMILIA Nº 155,LABORATORIO HOCHSTETTER S.A.,Directa, $64.025,22-01-2021,06-12-2025,91%,97
2080,Gastricumeel Comprimidos Sublinguales,Productos Farmacéuticos Heel Chile Ltda.,Directa, $84.661,10-04-2020,18-08-2026,96%,79
2081,HUSTEEL SOLUCIÓN ORAL PARA GOTAS,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Directa, $77.030,01-11-2021,15-11-2024,81%,41
2082,MEDIFORM 67 SOLUCIÓN PARA GOTAS ORALES,LABORATORIO HOCHSTETTER S.A.,Directa, $78.221,07-04-2021,13-05-2026,88%,93
2083,FITOCALMIN II JARABE,LABORATORIO HOCHSTETTER S.A.,Directa, $87.099,28-12-2021,16-04-2027,95%,12
2084,HOMEOFORTIN V SOLUCIÓN PARA GOTAS,LABORATORIO HOCHSTETTER S.A.,Directa, $61.684,12-07-2021,10-04-2027,82%,60
2085,HEMORROL SUPOSITORIOS,LABORATORIO HOCHSTETTER S.A.,Directa, $74.825,14-01-2021,06-12-2025,82%,2
2086,CARTÍLAGO COMPUESTO COMPRIMIDOS HOMEOPÁTICOS,LABORATORIO HOCHSTETTER S.A.,Directa, $35.021,20-06-2020,18-08-2026,85%,67
2087,ARGENTUM NITRICUM D6 COMPRIMIDOS HOMEOPÁTICOS,LABORATORIO HOCHSTETTER S.A.,Directa, $84.614,27-04-2020,15-11-2024,91%,66
2088,SIMILIA Nº 156,LABORATORIO HOCHSTETTER S.A.,Directa, $26.752,02-01-2021,13-05-2026,85%,38
2089,SILICEA D3 COMPRIMIDOS HOMEOPÁTICOS,LABORATORIO HOCHSTETTER S.A.,Directa, $54.187,10-11-2020,16-04-2027,91%,22
2090,CARTÍLAGO D6 COMPRIMIDOS HOMEOPÁTICOS,LABORATORIO HOCHSTETTER S.A.,Directa, $62.329,26-03-2022,10-04-2027,82%,15
2091,NATRIUM MURIATICUM C200 GLÓBULOS HOMEOPÁTICOS,LABORATORIO HOCHSTETTER S.A.,Directa, $75.704,02-10-2021,06-12-2025,92%,95
2092,SILICEA C200 GLÓBULOS HOMEOPÁTICOS,LABORATORIO HOCHSTETTER S.A.,Directa, $10.468,28-08-2021,18-08-2026,86%,87
2093,INFLUENZINE C 200 GLÓBULOS,LABORATORIO HOCHSTETTER S.A.,Directa, $85.081,16-03-2022,15-11-2024,86%,26
2094,MAGNESIUM COMPUESTO COMPRIMIDOS,LABORATORIO HOCHSTETTER S.A.,Directa, $83.020,20-03-2022,13-05-2026,86%,80
2095,ARNIKADERM GEL 10%,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa, $26.928,14-03-2022,16-04-2027,87%,10
2096,SIMILIA Nº 157,LABORATORIO HOCHSTETTER S.A.,Directa, $55.219,31-08-2021,10-04-2027,95%,94
2097,GLÓBULOS HOMEOPÁTICOS SIMPLES D6,KNOP LABORATORIOS S.A.,Directa, $25.439,19-10-2021,06-12-2025,82%,67
2098,GLÓBULOS HOMEOPÁTICOS SIMPLES D12,KNOP LABORATORIOS S.A.,Directa, $72.866,25-09-2020,18-08-2026,93%,61
2099,GLÓBULOS HOMEOPÁTICOS SIMPLES C30,KNOP LABORATORIOS S.A.,Directa, $73.183,30-03-2020,15-11-2024,95%,9
2100,SIMILIA Nº 158,LABORATORIO HOCHSTETTER S.A.,Directa, $18.137,08-10-2020,13-05-2026,95%,0
2101,GLÓBULOS HOMEOPÁTICOS SIMPLES D30,KNOP LABORATORIOS S.A.,Directa, $22.930,25-07-2021,16-04-2027,98%,70
2102,GLÓBULOS HOMEOPÁTICOS SIMPLES C200,KNOP LABORATORIOS S.A.,Directa, $30.176,20-07-2020,10-04-2027,99%,56
2103,"BIOACTIV KNOP A, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $11.584,10-01-2022,06-12-2025,98%,13
2104,"BIOACTIV KNOP D, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $89.822,03-06-2021,18-08-2026,82%,88
2105,"BIOACTIV KNOP E, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $85.311,16-03-2022,15-11-2024,85%,33
2106,"BIOACTIV KNOP F, SOLUCIÓN PARA GOTAS ORALES.",KNOP LABORATORIOS S.A.,Directa, $46.027,11-10-2021,13-05-2026,84%,28
2107,"BIOACTIV KNOP H, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $62.774,23-04-2022,16-04-2027,89%,15
2108,BIOACTIV KNOP I,KNOP LABORATORIOS S.A.,Directa, $26.856,23-05-2021,10-04-2027,81%,16
2109,"BIOACTIV KNOP L, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $26.824,03-11-2021,06-12-2025,95%,18
2110,"BIOACTIV KNOP M, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $38.963,19-03-2020,18-08-2026,84%,10
2111,SIMILIA Nº 160,LABORATORIO HOCHSTETTER S.A.,Directa, $78.232,05-06-2021,15-11-2024,100%,39
2112,"BIOACTIV KNOP N, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $30.966,27-01-2022,13-05-2026,82%,49
2113,"BIOACTIV KNOP O, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $88.474,20-09-2021,16-04-2027,96%,68
2114,"BIOACTIV KNOP P, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $29.056,26-01-2021,10-04-2027,99%,45
2115,"BIOACTIV KNOP Q, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $68.818,30-05-2022,06-12-2025,99%,51
2116,"BIOACTIV KNOP R, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $74.891,17-12-2020,18-08-2026,96%,72
2117,"BIOACTIV KNOP S, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $72.919,30-12-2021,15-11-2024,91%,36
2118,"BIOACTIV KNOP V, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $29.741,14-12-2020,13-05-2026,95%,62
2119,"BIOACTIV KNOP Z, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $18.917,29-07-2020,16-04-2027,95%,8
2120,"ALLIUM CEPA T.M., SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa, $74.841,16-01-2020,10-04-2027,83%,22
2121,ALLIUM SATIVA TINTURA MADRE,KNOP LABORATORIOS S.A.,Directa, $50.117,05-04-2021,06-12-2025,90%,17
2122,SUPRADYN ACTIVE COMPRIMIDOS RECUBIERTOS,BAYER S.A.,Directa, $51.851,04-05-2022,18-08-2026,93%,83
2123,SUPRADYN ACTIVE COMPRIMIDOS EFERVECENTES,BAYER S.A.,Directa, $72.202,24-10-2021,15-11-2024,97%,28
2124,EUCARBON COMPRIMIDOS,LABORATORIO HOCHSTETTER S.A.,Directa, $81.654,17-12-2021,13-05-2026,84%,37
2125,EPA OMEGA-3 CÁPSULAS BLANDAS,LABORATORIOS FASA S.A.,Directa, $17.721,30-06-2021,16-04-2027,91%,42
2126,CITRO-C COMPRIMIDOS,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa, $62.791,30-07-2021,10-04-2027,100%,33
2127,ECHINACEA MAS VITAMINA C COMPRIMIDOS,COMPAÑIA DE NUTRICION GENERAL S.A.,Directa, $49.131,11-01-2021,06-12-2025,94%,76
2128,SUPER EPA CÁPSULAS BLANDAS 1000 mg,LABORATORIO EMPROQUIM LTDA.,Directa, $87.528,08-05-2022,18-08-2026,81%,50
2129,ACEITE DE PESCADO CONCENTRADO CÁPSULAS BLANDAS 1000 mg,LABORATORIO EMPROQUIM LTDA.,Directa, $60.646,27-05-2020,15-11-2024,93%,30
2130,EYKOSACOL CÁPSULAS BLANDAS,KNOP LABORATORIOS S.A.,Directa, $64.811,04-01-2021,13-05-2026,94%,51
2131,E.P.R. FASA CÁPSULAS BLANDAS 500 mg,LABORATORIOS FASA S.A.,Directa, $43.023,03-08-2020,16-04-2027,94%,72
2132,HOMEOPLASMINA POMADA,LABORATORIO HOCHSTETTER S.A.,Directa, $82.511,02-01-2020,10-04-2027,100%,13
2133,POMADA PARA SABAÑONES OMNIA,LABORATORIO HOCHSTETTER S.A.,Directa, $67.098,27-06-2020,06-12-2025,97%,51
2134,CELLTECH CÁPSULAS BLANDAS,LABORATORIOS RECALCINE S.A.,Directa, $69.858,03-12-2020,18-08-2026,92%,42
2135,AVENA SATIVA COMPUESTA SOLUCIÓN PARA GOTAS ORALES Nº 19,ALS DISTRIBUIDORA LIMITADA,Directa, $20.589,23-10-2020,15-11-2024,95%,6
2136,SENEGA COMPUESTA SOLUCIÓN PARA GOTAS ORALES Nº 11,ALS DISTRIBUIDORA LIMITADA,Directa, $84.635,18-07-2021,13-05-2026,80%,60
2137,ESCHSCHOLTZIA COMPUESTA SOLUCIÓN PARA GOTAS ORALES Nº 34,ALS DISTRIBUIDORA LIMITADA,Directa, $43.755,07-09-2021,16-04-2027,99%,16
2138,STROPHANTUS COMPUESTO SOLUCIÓN PARA GOTAS ORALES Nº 16,ALS DISTRIBUIDORA LIMITADA,Directa, $14.476,24-05-2022,10-04-2027,92%,48
2139,COLANGIOL SOLUCIÓN PARA GOTAS ORALES,ALS DISTRIBUIDORA LIMITADA,Directa, $84.520,13-02-2020,06-12-2025,92%,32
2140,PEONIA COMPUESTA SOLUCIÓN PARA GOTAS ORALES Nº 33,ALS DISTRIBUIDORA LIMITADA,Directa, $49.897,09-04-2021,18-08-2026,100%,8
2141,MAGNESIUM PHOSPHORICUM SOLUCIÓN PARA GOTAS ORALES Nº 6,ALS DISTRIBUIDORA LIMITADA,Directa, $50.685,12-03-2021,15-11-2024,99%,9
2142,IGNATIA COMPUESTA SOLUCIÓN PARA GOTAS ORALES Nº 21,ALS DISTRIBUIDORA LIMITADA,Directa, $16.784,18-06-2020,13-05-2026,88%,77
2143,BEKUNIS GRAGEAS,PHARMASAN S.A.,Directa, $19.833,18-07-2021,16-04-2027,80%,59
2144,DELTISAN EMULSIÓN DÉRMICA,LABORATORIO VALMA LTDA.,Directa, $43.034,22-12-2019,10-04-2027,94%,77
