id,descripcion,laboratorio,condicion_venta,precio_unitario,year_compra,year_caducidad,porcentaje_efectividad,Ventas_Totales_Year
2061,SIMILIA Nº 151,LABORATORIO HOCHSTETTER S.A.,Directa,6000,2022,2024,81,460000
2104,"BIOACTIV KNOP D, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Indirecta,6000,2021,2023,96,531000
2109,"BIOACTIV KNOP L, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa,6000,2019,2025,98,534000
2118,"BIOACTIV KNOP V, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Indirecta,6000,2020,2025,87,490000
2131,E.P.R. FASA CÁPSULAS BLANDAS 500 mg,LABORATORIOS FASA S.A.,Directa,6000,2021,2023,98,410000
2152,MATIKOMP UNGÜENTO TÓPICO,KNOP LABORATORIOS S.A.,Indirecta,6000,2022,2025,96,343000
2153,CIKAVIT CREMA DÉRMICA,KNOP LABORATORIOS S.A.,Directa,6000,2022,2024,84,484000
2172,"ELIXIR DE PASSIFLORA SOLUCIÓN ORAL 1,5 mL/5 mL",LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa,6000,2019,2025,97,372000
2182,TURMERIK CÁPSULAS BLANDAS 420 mg,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa,6000,2022,2023,88,382000
2185,TÉ KNOP N°3,FITOLAB KNOP LTDA.,Indirecta,6000,2019,2024,89,439000
2209,"MATICO, EXTRACTO FLUIDO, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa,6000,2019,2025,92,350000
2252,CIRUELAX  II COMPRIMIDOS RECUBIERTOS,LABORATORIOS GARDEN HOUSE FARMACÉUTICA S.A.,Directa,6000,2020,2024,83,533000
2265,ÓVULOS CALENDOL,LABORATORIO HOCHSTETTER S.A.,Indirecta,6000,2020,2025,96,437000
2293,CIRUELAX JALEA LAXANTE,LABORATORIOS GARDEN HOUSE FARMACÉUTICA S.A.,Directa,6000,2022,2025,98,395000
2352,HEDILAR JARABE 35 mg/5 mL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,6000,2019,2024,82,460000
2413,CYNARA COMPRIMIDOS,LABORATORIO HOCHSTETTER S.A.,Indirecta,6000,2020,2025,80,503000
2422,SCHWEDENBITTER AMARGO SUECO TINTURA SOLUCIÓN ORAL PARA GOTAS,DISTRIBUIDORA HB INNOVATIVE LTDA.,Indirecta,6000,2022,2024,91,500000
2479,"DENTILIM SOLUCIÓN PARA COLUTORIO 0,1%",MEDIPHARM LTDA.,Indirecta,6000,2020,2025,88,468000
4,FLUAD VACUNA ANTIGRIPAL SUSPENSIÓN INYECTABLE,NOVARTIS CHILE S.A.,Directa,5000,2022,2023,86,449000
6,GC-FLU PEDIÁTRICA  VACUNA ANTIINFLUENZA  INACTIVADA FRACCIONADA SUSPENSIÓN INYECTABLE,LABORATORIO BIOSANO S.A.,Indirecta,5000,2021,2025,99,379000
34,"TETRIZOLINA CLORHIDRATO SOLUCIÓN OFTÁLMICA 0,05%",LABORATORIOS LAFI LTDA.,Directa,5000,2022,2023,91,521000
130,PEDIADERM POMADA,LABORATORIOS ANDRÓMACO S.A.,Directa,5000,2020,2023,96,507000
163,CARDIASA COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN RETARDADA 324 mg,LABORATORIOS SILESIA S.A.,Directa,5000,2019,2025,84,342000
232,ORTOXINE SABOR MIEL + LIMÓN COMPRIMIDOS DE DISOLUCIÓN BUCAL 5 mg,LABORATORIOS  EUROMED CHILE S.A.,Indirecta,5000,2021,2025,81,354000
245,GRIPEXIN COMPUESTO NUEVA FÓRMULA SIN CLORFENAMINA POLVO PARA SOLUCIÓN ORAL EN SOBRES,ITF - LABOMED FARMACÉUTICA LTDA.,Indirecta,5000,2019,2024,82,362000
248,PERIOAID CON CLORURO DE CETILPIRIDINIO TRATAMIENTO COLUTORIO,LABORATORIOS DENTAID S.A.,Directa,5000,2020,2025,93,364000
253,SANIGERMIN TRICLOSAN JABÓN,INSTITUTO SANITAS S.A.,Indirecta,5000,2021,2024,87,329000
281,PANADOL ACTIRAPID COMPRIMIDOS RECUBIERTOS 500 mg,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.,Directa,5000,2020,2023,99,525000
289,HEADOL MUJER COMPRIMIDOS,LABORATORIOS FASA S.A.,Directa,5000,2022,2025,90,431000
313,ÁCIDO DEHIDROCÓLICO COMPRIMIDOS 250 mg,LABORATORIO CHILE S.A.,Indirecta,5000,2022,2024,98,448000
322,ADVIL CÁPSULAS BLANDAS 200 mg,LABORATORIOS WYETH LLC.,Indirecta,5000,2019,2024,95,537000
384,CAPRIMIDA - D DÚO CÁPSULAS BLANDAS,LABORATORIOS RECALCINE S.A.,Directa,5000,2022,2024,93,457000
389,"SOLULIMP SOLUCIÓN PARA NEBULIZACIÓN NASAL 0,9%",LABORATORIOS SILESIA S.A.,Indirecta,5000,2019,2025,80,360000
398,GASDOL SUSPENSIÓN 5 mg/5 mL,LABORATORIO BAGÓ DE CHILE S.A.,Directa,5000,2019,2023,92,342000
404,AGUA SULFATADA PICRICA SOLUCIÓN TÓPICA,LABORATORIO VALMA LTDA.,Indirecta,5000,2022,2023,86,421000
415,SINUS SOLUCIÓN NASAL 3%,LABORATORIO PASTEUR S.A.,Directa,5000,2021,2023,93,481000
423,VITALMIN POLVO PARA SUSPENSIÓN ORAL,LABORATORIOS RECALCINE S.A.,Directa,5000,2021,2024,99,332000
430,UROKNOP POLVO EFERVESCENTE,KNOP LABORATORIOS S.A.,Indirecta,5000,2021,2023,84,542000
470,CAFIASPIRINA PLUS COMPRIMIDOS,BAYER S.A.,Directa,5000,2021,2024,100,379000
482,CALIRAL CÁPSULAS BLANDAS 1100 mg,MEDIPHARM LTDA.,Directa,5000,2020,2023,95,422000
497,FASAMOL ANTIGRIPAL CÁPSULAS,LABORATORIOS FASA S.A.,Directa,5000,2019,2025,91,357000
532,CARVAS CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO 100 mg,LABORATORIO CHILE S.A.,Indirecta,5000,2019,2025,84,357000
541,VERRUFILM SOLUCIÓN TÓPICA,LABORATORIOS D & M PHARMA LTDA.,Directa,5000,2020,2023,93,354000
547,TAPSIN COMPUESTO DÍA PLUS COMPRIMIDOS RECUBIERTOS,LABORATORIO MAVER S.A.,Directa,5000,2020,2024,86,491000
574,ENO NARANJA SAL DE FRUTA,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.,Indirecta,5000,2021,2024,100,391000
575,WINASORB JUNIOR COMPRIMIDOS MASTICABLES 160 mg,LABORATORIOS LAFI LTDA.,Directa,5000,2020,2023,86,354000
605,ESANTERM FORTE SUSPENSIÓN ORAL 200 mg/5 mL,FARMACEUTICA ESAN LTDA,Indirecta,5000,2019,2025,85,529000
616,DOMEVOL CÁPSULAS 10 mg,LABORATORIOS  EUROMED CHILE S.A.,Directa,5000,2019,2023,96,365000
639,CARDIOASPIRINA 100 EC COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 100 mg,BAYER S.A.,Indirecta,5000,2022,2024,87,431000
648,"LATLAS GEL OFTÁLMICO 0,25%",LABORATORIOS RECALCINE S.A.,Directa,5000,2019,2025,84,331000
666,PARECETAMOL COMPRIMIDOS 500 mg,LABORATORIO BIOSANO S.A.,Indirecta,5000,2022,2025,87,466000
725,"STERYLDERME JABÓN LÍQUIDO CON PERFUME 0,5%",DIVERSEY  INDUSTRIAL Y COMERCIAL CHILE LTDA.,Indirecta,5000,2022,2023,90,366000
728,ÁCIDO ASCÓRBICO POLVO EFERVESCENTE EN SOBRES 2.000 mg,QUÍMICA Y PUBLICIDAD ALFER LTDA.,Indirecta,5000,2021,2025,97,482000
770,ELCAL-I JARABE INFANTIL 180 mg/10 mL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,5000,2019,2024,97,508000
785,IOFOAM SOLUCIÓN ESPUMANTE 8%,PRODUCTOS QUIRURGICOS Y FARMACOLOGICOS LEON BORZUTZKY FRIDMAN S.A.,Indirecta,5000,2019,2023,82,451000
805,FLAPEX AX COMPRIMIDOS MASTICABLES,LABORATORIOS SILESIA S.A.,Indirecta,5000,2021,2024,97,497000
814,ÁCIDO ASCÓRBICO COMPRIMIDOS MASTICABLES MULTISABOR 500 mg,LABORATORIOS PRATER S.A.,Indirecta,5000,2019,2025,80,395000
818,"DICLOFENACO DIETILAMONIO CREMA TÓPICA 1,16%",LABORATORIOS FASA S.A.,Directa,5000,2022,2023,95,357000
849,DOMINAL PLUS TABLETAS,LABORATORIO CHILE S.A.,Indirecta,5000,2022,2023,89,543000
878,MULTAMIN C SOLUCIÓN ORAL PARA GOTAS 200 mg/mL,LABORATORIOS FASA S.A.,Indirecta,5000,2020,2023,82,395000
899,HANSAPLAST ANTIMICÓTICO POLVO DÉRMICO,BEIERSDORF S.A.,Directa,5000,2021,2025,90,337000
907,PASTA LASSAR,LABORATORIOS  EUROMED CHILE S.A.,Directa,5000,2019,2025,99,506000
924,FRESHMEL MENTA FRESCA COMPRIMIDOS 5 mg,LABORATORIO CHILE S.A.,Directa,5000,2021,2025,81,461000
1029,MULTAMIN C SABOR NARANJA POLVO EFERVESCENTE 1000 mg EN SOBRES,LABORATORIOS FASA S.A.,Indirecta,5000,2022,2024,84,526000
1057,MULTAMIN C SABOR NARANJA COMPRIMIDOS MASTICABLES 500 mg,LABORATORIOS FASA S.A.,Directa,5000,2020,2025,84,418000
1069,CALCIUM SANDOZ + VITAMINA C COMPRIMIDOS EFERVECENTE 2.000 mg,NOVARTIS CHILE S.A.,Directa,5000,2019,2025,88,417000
1072,EURAX CREMA TÓPICA AL 10%,NOVARTIS CHILE S.A.,Indirecta,5000,2020,2025,83,352000
1085,BILACTON COMPRIMIDOS MASTICABLES,LABORATORIOS FASA S.A.,Directa,5000,2019,2023,85,358000
1099,WINASORB JARABE 160 mg/5 mL,LABORATORIOS LAFI LTDA.,Indirecta,5000,2022,2025,81,333000
1103,POLIVITAMÍNICO COMPRIMIDOS RECUBIERTOS,LABORATORIO CHILE S.A.,Directa,5000,2020,2024,84,333000
1154,JABÓN CON POLIVIDONA YODADA 10%,LABORATORIOS RECALCINE S.A.,Indirecta,5000,2021,2024,92,455000
1205,DOMPERIDONA CÁPSULAS 10 mg,LABORATORIO CHILE S.A.,Directa,5000,2020,2024,89,523000
1209,PASTA DE LASSAR (PASTA DE ÓXIDO DE ZINC),LABORATORIO VALMA LTDA.,Directa,5000,2020,2023,83,378000
1241,CADINOL EMULSIÓN PARA GOTAS ORALES 100 mg/mL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,5000,2019,2024,86,548000
1277,MENTHOLATUM KIDS CON AROMA CEREZA UNGÜENTO TÓPICO,DROGUERIA HOFMANN S.A.C.,Directa,5000,2021,2024,86,527000
1284,"PROPALGIN CREMA TÓPICA 0,5%",LABORATORIO BAGÓ DE CHILE S.A.,Directa,5000,2022,2023,80,357000
1335,MINTAMOX JARABE 15 mg/5 mL,Medical International Laboratories Corporation S.A. (MINTLAB  Co. S.A.),Directa,5000,2019,2024,81,543000
1344,IBUFAS - T COMPRIMIDOS RECUBIERTOS 200 mg,LABORATORIOS FASA S.A.,Indirecta,5000,2020,2023,82,501000
1376,"PEPTO-BISMOL SABOR ANIS COMPRIMIDOS MASTICABLES 262,4 mg",LABORATORIO CHILE S.A.,Indirecta,5000,2022,2024,88,357000
1428,XINTUS JARABE ADULTOS 30 mg/5 mL,LABORATORIOS FASA S.A.,Directa,5000,2021,2023,96,447000
1478,CARBOCISTEINA JARABE INFANTIL 100 mg/5 mL,LABORATORIOS FASA S.A.,Indirecta,5000,2019,2025,92,458000
1491,FIBRIPSYLL POLVO PARA SOLUCIÓN ORAL,LABORATORIOS FASA S.A.,Directa,5000,2020,2023,99,482000
1533,ADVIL SUSPENSIÓN ORAL 100 mg/5 mL,LABORATORIOS WYETH LLC.,Directa,5000,2022,2025,99,378000
1583,GLÓBULOS HOMEOPÁTICOS SIMPLES D12,LABORATORIO SEREY S.A.,Directa,5000,2019,2024,96,473000
1594,PSORINOHEEL N SOLUCIÓN ORAL PARA GOTAS,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Indirecta,5000,2020,2024,91,363000
1670,NEUREXAN COMPRIMIDOS SUBLINGUALES,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Indirecta,5000,2019,2025,98,388000
1679,HOMOIO Nº 8,LABORATORIO HOCHSTETTER S.A.,Directa,5000,2020,2023,91,405000
1704,HOMOIO Nº 34,LABORATORIO HOCHSTETTER S.A.,Indirecta,5000,2020,2023,89,535000
1706,HOMOIO Nº 36,LABORATORIO HOCHSTETTER S.A.,Directa,5000,2019,2024,81,333000
1714,HOMOIO Nº 45,LABORATORIO HOCHSTETTER S.A.,Directa,5000,2019,2024,89,492000
1725,HOMOIO Nº 56,LABORATORIO HOCHSTETTER S.A.,Directa,5000,2021,2025,89,518000
1752,SIMILIA Nº 123,LABORATORIO HOCHSTETTER S.A.,Directa,5000,2019,2025,92,420000
1770,GLÓBULO COMPUESTO Nº 10,KNOP LABORATORIOS S.A.,Directa,5000,2020,2025,89,346000
1791,GLÓBULO COMPUESTO Nº 28A,KNOP LABORATORIOS S.A.,Directa,5000,2021,2024,84,341000
1828,IKOPLEX Nº11 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,5000,2019,2023,82,483000
1834,IKOPLEX N°15 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,5000,2022,2025,97,439000
1853,PASSIFLORA COMPUESTA SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Directa,5000,2021,2023,91,479000
1895,STRAMONIUM COMPUESTO SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Directa,5000,2019,2025,95,528000
1932,ANTIMONIUM CRUDO D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,5000,2020,2024,81,471000
1935,CACTUS D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,5000,2020,2025,92,334000
1938,COFFEA D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,5000,2019,2024,83,408000
1976,RUBIA TRICTORUM COMPUESTA COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,5000,2020,2023,88,414000
1979,CALCIUM PHOSPHORICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,5000,2022,2025,99,422000
1993,GLÓBULOS COMPLEJOS 140,KNOP LABORATORIOS S.A.,Directa,5000,2022,2023,93,426000
2006,GLÓBULOS COMPLEJOS 130,KNOP LABORATORIOS S.A.,Directa,5000,2021,2023,82,362000
2013,GLÓBULOS COMPLEJOS 129,KNOP LABORATORIOS S.A.,Directa,5000,2021,2025,86,362000
2019,GLÓBULOS COMPLEJOS 126,KNOP LABORATORIOS S.A.,Indirecta,5000,2019,2025,84,536000
2029,RINOPLEX COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,5000,2022,2024,92,406000
2063,BLATTA ORIENTALIS COMPUESTO SOLUCIÓN PARA GOTAS ORALES,PRODUCTOS FARMACÉUTICOS HEEL CHILE LTDA.,Indirecta,5000,2022,2024,99,468000
2075,SIMILIA Nº 154,LABORATORIO HOCHSTETTER S.A.,Directa,5000,2021,2025,91,483000
2093,INFLUENZINE C 200 GLÓBULOS,LABORATORIO HOCHSTETTER S.A.,Directa,5000,2021,2025,93,392000
2095,ARNIKADERM GEL 10%,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa,5000,2021,2024,87,488000
2111,SIMILIA Nº 160,LABORATORIO HOCHSTETTER S.A.,Directa,5000,2021,2024,92,394000
2132,HOMEOPLASMINA POMADA,LABORATORIO HOCHSTETTER S.A.,Indirecta,5000,2021,2025,96,340000
2274,TÉ DE FRÁNGULA COMPUESTO,LABORATORIO HOCHSTETTER S.A.,Indirecta,5000,2020,2025,90,404000
2344,FAEX MEDICINALIS COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,5000,2022,2025,94,362000
2384,ACEITE DE RICINO PURO,LABORATORIO VALMA LTDA.,Indirecta,5000,2020,2023,98,455000
2409,EUROMUCIL SABOR NARANJA POLVO PARA SUSPENSIÓN ORAL,EUROLAB LTDA.,Indirecta,5000,2022,2025,94,353000
2421,ANGÉLICA COMPRIMIDOS 200 mg,DISTRIBUIDORA HB INNOVATIVE LTDA.,Directa,5000,2019,2023,92,472000
2438,ARMONYL CÁPSULAS BLANDAS,LABORATORIO MAVER S.A.,Indirecta,5000,2019,2023,82,377000
2472,PECTOX JARABE 35 mg/5 mL,LABORATORIO ESPECIALIDADES FARMACÉUTICAS KNOP LTDA.,Directa,5000,2020,2025,100,358000
11,DERMABIÓTICO UNGÜENTO DÉRMICO,LABORATORIOS SAVAL S.A.,Directa,4000,2021,2023,85,503000
13,PERENTERYL CÁPSULAS 250 mg,MERCK S.A.,Indirecta,4000,2020,2025,83,491000
43,"ORALGENE COLUTORIO 0,12%",LABORATORIO MAVER S.A.,Directa,4000,2020,2023,85,366000
47,TAPSIN COMPRIMIDOS,LABORATORIO MAVER S.A.,Indirecta,4000,2019,2024,85,430000
83,"MERPAL GEL TÓPICO 1,16%",LABORATORIOS PRATER S.A.,Indirecta,4000,2021,2024,86,432000
99,NEOGASOL EMULSIÓN PARA GOTAS ORALES 4%,LABORATORIOS LAFI LTDA.,Indirecta,4000,2022,2025,100,381000
123,KILNITS SHAMPOO 1%,LABORATORIOS ANDRÓMACO S.A.,Indirecta,4000,2021,2023,87,494000
126,METAMIZOL SÓDICO 300 mg COMPRIMIDOS,LABORATORIOS ANDRÓMACO S.A.,Indirecta,4000,2020,2024,92,447000
137,SALES PARA REHIDRATACIÓN 60 POLVO PARA SOLUCIÓN ORAL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,4000,2019,2023,82,349000
151,PARACETAMOL SOLUCIÓN ORAL PARA GOTAS 100 mg/mL,OPKO CHILE S.A.,Indirecta,4000,2020,2025,94,435000
153,"GLICERINA ADULTOS SUPOSITORIOS 2,9 g",LABORATORIOS  EUROMED CHILE S.A.,Indirecta,4000,2022,2024,99,548000
197,PANAGESIC CON CAFEÍNA 400/33 COMPRIMIDOS,CHEMOPHARMA  S.A.,Indirecta,4000,2020,2023,96,435000
221,VISIOCALM SOLUCIÓN OFTÁLMICA,LABORATORIO CHILE S.A.,Indirecta,4000,2022,2025,91,471000
237,EFERFRUTA POLVO EFERVESCENTE,FARMACÉUTICA MED - CELL  LTDA.,Indirecta,4000,2022,2025,84,394000
238,EFERFRUTA SABOR LIMÓN POLVO EFERVESCENTE,FARMACÉUTICA MED - CELL  LTDA.,Directa,4000,2022,2023,83,532000
252,ÁCIDO DEHIDROCÓLICO COMPRIMIDOS 250 mg,INSTITUTO SANITAS S.A.,Directa,4000,2022,2025,94,519000
258,REPELEX AEROSOL,INSTITUTO SANITAS S.A.,Directa,4000,2021,2025,96,526000
288,TALCO ANTIMICÓTICO,LABORATORIOS FASA S.A.,Indirecta,4000,2020,2024,84,517000
328,OSTEOCAPS CÁPSULAS BLANDAS,MERCK S.A.,Directa,4000,2019,2023,84,502000
340,SALONPAS GEL PARCHE-TÓPICO,LABORATORIOS SILESIA S.A.,Directa,4000,2019,2025,89,340000
368,WINASORB UP FORTE CÁPSULAS BLANDAS,LABORATORIOS LAFI LTDA.,Indirecta,4000,2022,2024,97,415000
397,POLIVITAMÍNICO JARABE,LABORATORIOS ANDRÓMACO S.A.,Directa,4000,2020,2024,93,422000
418,DISFRUTA CLÁSICO SAL EFERVESCENTE,LABORATORIO MAVER S.A.,Directa,4000,2022,2024,88,523000
432,TRIVITANA Q10 CÁPSULAS BLANDAS,MERCK S.A.,Directa,4000,2021,2025,98,517000
478,CARBOTOS PEDIÁTRICO JARABE 100 mg/5 mL.,FARMACEUTICA ESAN LTDA,Directa,4000,2019,2025,99,386000
554,FLUICOR ASA 81 CÁPSULAS CON MICROGRÁNULOS CON RECUBRIMIENTO ENTÉRICO 81 mg,LABORATORIO MAVER S.A.,Indirecta,4000,2021,2025,93,542000
571,ACTRON 200 CÁPSULAS BLANDAS 200 mg,BAYER S.A.,Directa,4000,2022,2024,97,533000
600,COTIBIN INFANTIL COMPRIMIDOS MASTICABLES 160 mg,LABORATORIOS ANDRÓMACO S.A.,Indirecta,4000,2022,2024,98,496000
675,MEDISEPT SOLUCIÓN,LABORATORIO CHILE S.A.,Indirecta,4000,2022,2023,82,335000
716,IBUPROFENO SUSPENSIÓN ORAL 100 mg / 5 mL,LABORATORIO MAVER S.A.,Directa,4000,2020,2024,82,447000
717,IBUPROFENO SUSPENSIÓN ORAL 200 mg / 5 mL,LABORATORIO MAVER S.A.,Directa,4000,2022,2025,83,425000
726,IBUPROFENO  SUSPENSIÓN 100 mg / 5 mL,LABORATORIOS  EUROMED CHILE S.A.,Indirecta,4000,2019,2023,93,494000
731,M.D. ZERO-DOL COMPRIMIDOS 500 mg,COMPAÑIA DE NUTRICION GENERAL S.A.,Indirecta,4000,2019,2024,88,516000
753,ÁCIDO ACETILSALICÍLICO COMPRIMIDOS 100 mg,MINTLAB  CO. S.A.,Indirecta,4000,2019,2025,92,457000
799,KITADOL FLU POLVO PARA SOLUCIÓN ORAL EN SOBRES,LABORATORIO CHILE S.A.,Indirecta,4000,2020,2025,81,420000
817,EUROGESIC INFANTIL POLVO PARA SUSPENSIÓN ORAL 125 mg/5 mL CON SOLVENTE,EUROLAB LTDA.,Indirecta,4000,2019,2024,85,346000
823,NAPREBEN GEL 10%,LABORATORIO MAVER S.A.,Indirecta,4000,2020,2025,84,430000
837,DIPIRONA COMPRIMIDOS 300 mg,INSTITUTO SANITAS S.A.,Indirecta,4000,2021,2024,96,420000
839,NOSCAPINA JARABE 5 mg/5 mL,INSTITUTO SANITAS S.A.,Indirecta,4000,2020,2025,81,482000
911,VASELINA LÍQUIDA MEDICINAL,LABORATORIOS  EUROMED CHILE S.A.,Indirecta,4000,2021,2024,94,401000
929,MAALOX SUSPENSIÓN ORAL,SANOFI-AVENTIS DE CHILE S.A.,Directa,4000,2022,2025,86,451000
941,CROWNE PASTA DENTAL AL 5%,MASTER CARE S.A.,Indirecta,4000,2022,2023,88,461000
957,YODONO LAVADOR QUIRÚRGICO,INSTITUTO SANITAS S.A.,Indirecta,4000,2022,2024,93,423000
989,DISFRUTAB ANTIGAS COMPRIMIDOS MASTICABLES,LABORATORIO MAVER S.A.,Directa,4000,2020,2024,95,438000
1037,MAALOX PLUS COMPRIMIDOS MASTICABLES,SANOFI-AVENTIS DE CHILE S.A.,Indirecta,4000,2020,2023,93,412000
1066,ANDURSIL COMPRIMIDOS MASTICABLES,NOVARTIS CHILE S.A.,Indirecta,4000,2019,2023,100,374000
1081,IONIL - T CHAMPÚ,GALDERMA CHILE LABORATORIOS LTDA.,Directa,4000,2022,2024,92,477000
1139,IDON SUSPENSIÓN ORAL 1 mg/1 mL,EUROLAB LTDA.,Indirecta,4000,2021,2024,100,387000
1149,NICOTEARS SOLUCIÓN OFTÁLMICA,LABORATORIOS SAVAL S.A.,Directa,4000,2021,2023,98,536000
1166,ALOX COMPRIMIDOS,LABORATORIOS ANDRÓMACO S.A.,Directa,4000,2022,2023,80,431000
1188,FLUTOX JARABE 4 mg/5 mL,MEDIPHARM LTDA.,Directa,4000,2021,2023,97,336000
1204,KITADOL PERIODO MENSTRUAL COMPRIMIDOS,LABORATORIO CHILE S.A.,Directa,4000,2019,2024,98,436000
1208,TALCO MENTOLADO BORATADO,LABORATORIO VALMA LTDA.,Directa,4000,2022,2024,88,465000
1222,ÁCIDO ACETIL SALICÍLICO COMPRIMIDOS MASTICABLES 100 mg,LABORATORIO PASTEUR S.A.,Indirecta,4000,2021,2025,99,382000
1226,CALCIUM GRANULADO AL 10%,LABORATORIO PASTEUR S.A.,Indirecta,4000,2021,2024,94,386000
1248,FLUIBRON JARABE 30 mg/5 mL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,4000,2021,2025,91,361000
1260,NOGASTRA SUSPENSIÓN ORAL,LABORATORIOS ANDRÓMACO S.A.,Directa,4000,2021,2023,99,547000
1271,DIGESPLEN SABOR LIMÓN POLVO EFERVESCENTE,LABORATORIOS FASA S.A.,Directa,4000,2022,2024,87,454000
1289,VAPORUB INHALADOR DE VICK SOLUCIÓN PARA INHALACIÓN,LABORATORIO CHILE S.A.,Directa,4000,2021,2023,100,405000
1291,ESVIT-C MULTISABOR COMPRIMIDOS MASTICABLES 500 mg,LABORATORIO CHILE S.A.,Directa,4000,2021,2023,86,481000
1294,CALORUB LOCIÓN TÓPICA,DROGUERIA HOFMANN S.A.C.,Indirecta,4000,2021,2025,80,370000
1315,"BILACTON FORTE SABOR LIMÓN NARANJA, COMPRIMIDOS MASTICABLES",LABORATORIOS FASA S.A.,Directa,4000,2020,2024,86,408000
1326,DICHLOREXAN JABÓN LÍQUIDO 2%,DIFEM LABORATORIOS S.A.,Directa,4000,2021,2024,97,393000
1331,DIPEROX SOLUCIÓN TÓPICA 30 VOLÚMENES,DIFEM LABORATORIOS S.A.,Directa,4000,2019,2024,83,525000
1354,AB ANTISÉPTICO BUCAL SABOR LIMÓN COMPRIMIDOS MASTICABLES 5 mg,LABORATORIOS SAVAL S.A.,Indirecta,4000,2020,2023,85,537000
1356,"PERIO - AID SOLUCIÓN PARA ENJUAGUE BUCAL 0,12%",LABORATORIOS DENTAID S.A.,Indirecta,4000,2022,2025,100,381000
1358,SENSAID CON FLUOR SOLUCIÓN PARA COLUTORIO,LABORATORIOS DENTAID S.A.,Directa,4000,2021,2023,81,474000
1369,METAMIZOL SÓDICO MONOHIDRATO COMPRIMIDOS 300 mg,MUNNICH PHARMA MEDICAL LTDA.,Indirecta,4000,2020,2023,98,400000
1420,NITRATO DE POTASIO 5% PASTA DENTAL,LABORATORIOS RIDER LTDA.,Indirecta,4000,2021,2023,93,496000
1446,BLISPROTEX CREMA DÉRMICA,LABORATORIOS RIDER LTDA.,Indirecta,4000,2022,2024,98,363000
1447,IBUPIRAC 100 mg/5 mL SUSPENSIÓN ORAL,CHEMOPHARMA  S.A.,Directa,4000,2019,2025,93,508000
1456,"BABY ORAJEL GEL TÓPICO BUCAL AL 7,5%",INSTITUTO SANITAS S.A.,Indirecta,4000,2021,2025,95,539000
1485,ELCAL FORTE CÁPSULAS 450 mg,LABORATORIOS ANDRÓMACO S.A.,Indirecta,4000,2019,2024,87,494000
1498,METAMIZOL SÓDICO COMPRIMIDOS 300 mg,LABORATORIOS FASA S.A.,Directa,4000,2020,2024,87,417000
1525,PARACETAMOL JARABE 120 mg/5 mL,BESTPHARMA S.A.,Directa,4000,2020,2023,90,473000
1541,SIMILIBUS GOTAS ORALES,KNOP LABORATORIOS S.A.,Directa,4000,2020,2024,90,378000
1546,GLÓBULOS COMPLEJOS 158,KNOP LABORATORIOS S.A.,Indirecta,4000,2022,2023,97,369000
1614,BERBERIS HEELACCORD SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa,4000,2020,2025,87,455000
1638,CHINA D6 GLÓBULOS,LABORATORIO SEREY S.A.,Indirecta,4000,2020,2024,99,409000
1697,HOMOIO Nº 27,LABORATORIO HOCHSTETTER S.A.,Indirecta,4000,2019,2024,90,393000
1702,HOMOIO Nº 32,LABORATORIO HOCHSTETTER S.A.,Indirecta,4000,2022,2023,96,399000
1719,HOMOIO Nº 50,LABORATORIO HOCHSTETTER S.A.,Directa,4000,2021,2023,84,388000
